Run Number,Run Status,Experiment,Kinematics Setting,Target,Beam energy (GeV),Beam current (uA),HMS Angle (deg),HMS Angle Uncertainty (deg),HMS Angle Log Entry,HMS Momentum (GeV/c),HMS Polarity,HMS Momentum Log Entry,SHMS Angle (deg),SHMS Angle Uncertainty (deg),SHMS Angle Log Entry,SHMS Momentum (GeV/c),SHMS Polarity,SHMS Momentum Log Entry,Comments
26752,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26753,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26754,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26755,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26756,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26757,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26758,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26759,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26760,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26761,Junk,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500399,
26762,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500781,
26763,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500781,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500781,
26764,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500832,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500832,
26765,Good,VCS2,6a,10 cm LH2,2.1132,7,55.995,0,https://logbooks.jlab.org/entry/4500590,0.484,proton,https://logbooks.jlab.org/entry/4500832,10.48,0.0025,https://logbooks.jlab.org/entry/4492047,-1.0553,electron,https://logbooks.jlab.org/entry/4500832,
